"Index","Open","High","Low","Close","Volume","Adjusted"
"1999-10-13",57,58.375,56.313,56.688,5752600,16.3646
"1999-10-14",56.313,56.625,55.125,55.25,4029400,15.9496
"1999-10-15",54.25,55.063,53.625,54.375,3815000,15.697
"1999-10-18",55.125,55.938,54.438,54.75,4110800,15.8053
"1999-10-19",55.75,57.563,55.625,57.063,5213400,16.4729
"1999-10-20",57.063,59,56.373,58.563,3678000,16.9059
"1999-10-21",59.438,59.813,58.625,59.125,3093200,17.0683
"1999-10-22",59.813,60.75,59.688,60.313,4380600,17.4111
"1999-10-25",60.75,61.438,59.688,59.875,3784800,17.2848
"1999-10-26",59.938,60.188,58.25,58.563,2463800,16.9059
"1999-10-27",60,60.438,58.125,58.125,5046400,16.7796
"1999-10-28",58.375,59.375,57.438,58.375,5625000,16.8518
"1999-10-29",59.188,61.063,59,60.563,4412000,17.4832
"1999-11-01",61.25,62.563,59.75,62.5,5709600,18.0426
"1999-11-02",62.063,62.063,59.688,59.875,4911600,17.2848
"1999-11-03",59.875,61.438,59.188,60.625,3700400,17.5013
"1999-11-04",61,61.188,59.375,60.125,4736200,17.357
"1999-11-05",60.938,60.938,56.75,57.25,5960600,16.527
"1999-11-08",58.188,60.438,57.75,60.188,4716800,17.375
"1999-11-09",60.5,62.563,60.438,62.313,4442800,17.9884
"1999-11-10",62.75,64,62.188,63,6033000,18.1869
"1999-11-11",62.875,63.438,61.438,61.813,3302600,17.8441
"1999-11-12",61.875,64.5,61.188,64.5,3993800,18.6199
"1999-11-15",64.813,65.188,64.125,65,6446200,18.7643
"1999-11-16",65.688,67.313,65.313,66.5,7792400,19.1973
"1999-11-17",66.25,68.938,66.25,68.5,7369600,19.7746
"1999-11-18",67.75,67.9958,66.5,66.688,5449400,19.2514
"1999-11-19",67.063,67.5,65.75,66,4753200,19.0529
"1999-11-22",67.875,68.688,65.188,65.25,6130600,18.8364
"1999-11-23",65.25,65.25,63.813,64.375,5425000,18.5838
"1999-11-24",64.75,64.938,62.813,63.563,5111000,18.3493
"1999-11-26",63.5,63.5,61.75,62.438,2099200,18.0245
"1999-11-29",61.5,61.563,59.5,60.5,5637000,17.4652
"1999-11-30",60,61.813,59.313,60.707,6777200,17.5238
"1999-12-01",60.563,62.5,59.75,61.047,6458000,17.6231
"1999-12-02",61.5,62.5,60.8814,61.5,6238000,17.7539
"1999-12-03",61.5,61.563,59.5,59.75,4208200,17.2487
"1999-12-06",60.063,60.688,58.063,59.305,5121800,17.1224
"1999-12-07",58.188,59.813,57.25,57.375,4803000,16.5631
"1999-12-08",56.7502,59.688,55.375,57.488,8825600,17.1404
"1999-12-09",59,59.25,57.063,58.125,6255600,16.7796
"1999-12-10",56.625,56.938,55.25,56.125,8409800,16.2022
"1999-12-13",57.063,57.125,53.938,54,8935600,15.5888
"1999-12-14",53,55.375,52.6845,54.938,8541000,15.8594
"1999-12-15",56.188,58.688,55.8149,57.473,8918000,16.5901
"1999-12-16",57.125,58.063,56.625,57.188,6250800,16.509
"1999-12-17",56.688,57.25,55.125,55.563,6524800,16.0398
"1999-12-20",55.063,55.9368,55,55.344,4547800,15.9767
"1999-12-21",55.5,56.813,55.5,55.938,4822000,16.1481
"1999-12-22",56.438,56.75,55.313,56.75,3459000,16.3827
"1999-12-23",56.313,59.7504,55.813,59.313,6952600,17.2364
"1999-12-27",58.75,59.5641,58.25,58.25,2512800,16.9276
"1999-12-28",58.25,59.438,57.875,58.125,2996600,16.8913
"1999-12-29",58.375,59.75,58.125,59.688,2988000,17.3453
"1999-12-30",59.5,59.5,58.188,58.25,2339600,16.9276
"1999-12-31",53,56.4421,53,56.125,3818200,18.3889
"2000-01-03",55.625,55.688,53.625,54.938,7239800,17.9998
"2000-01-04",53.938,55.5654,53.75,54.188,7963000,17.7541
"2000-01-05",54.063,55,53.5,54.063,4826200,17.7131
"2000-01-06",54.3764,58.063,54.063,57.75,8005000,18.9213
"2000-01-07",58.438,60.063,58.125,58.813,7368600,19.2694
"2000-01-10",58.75,59.563,57.875,59.375,5301600,19.4537
"2000-01-11",59.563,60.875,58.438,60.563,5525600,19.8428
"2000-01-12",60.0601,61.063,59.063,59.188,4767600,19.3923
"2000-01-13",59.375,61.5,59.375,60.875,4431000,19.9452
"2000-01-14",61.1862,62.375,60.25,61.5,4340400,20.1499
"2000-01-18",62,66.75,61.75,66.125,10215200,21.6653
"2000-01-19",66,66.5012,65.063,65.875,6894200,21.5834
"2000-01-20",64.813,65.25,63.2495,64.563,5076800,21.1534
"2000-01-21",64.938,67.625,64.875,66,8978600,21.6243
"2000-01-24",66.25,66.938,63.9975,64.313,5464400,21.0714
"2000-01-25",63.313,64.75,62.5,63.5,6135600,20.8052
"2000-01-26",64.25,65,61.563,62.875,6799600,20.6004
"2000-01-27",62.625,64.5,61.3139,62.5,8198000,20.4776
"2000-01-28",62.125,63.25,59.75,60,6604200,19.6585
"2000-01-31",60.375,61.563,59.75,61.063,4803200,20.0066
"2000-02-01",61.938,64.063,61.75,63.938,3888400,20.9486
"2000-02-02",64.5,65.125,61.252,61.5,6333000,20.1499
"2000-02-03",62,62.25,60.75,61.313,4744400,20.0885
"2000-02-04",60.75,61.313,58.75,59.5,6238600,19.4947
"2000-02-07",59.125,61.5,59.125,60.688,4456000,19.8837
"2000-02-08",61.1253,61.688,58.75,59.5,3218600,19.4947
"2000-02-09",59.5,60.313,56.938,57.063,5931400,18.696
"2000-02-10",58,59.625,57.5,59.063,7112800,19.3513
"2000-02-11",59.5,60.1859,58.313,58.438,5045000,19.1465
"2000-02-14",58.438,60.4985,57.5,60.5,4750600,19.8223
"2000-02-15",61.5,65.2594,61.313,65,10922200,21.2967
"2000-02-16",65.813,66.375,65.063,66,11507000,21.6243
"2000-02-17",65.5,67.688,64.7561,66.875,10306800,21.911
"2000-02-18",67.188,67.75,65.875,66.5,5774400,21.7882
"2000-02-22",65.8759,66.75,64.25,65.313,5059000,21.5205
"2000-02-23",64.5,65.125,63.75,64.5,4034800,21.2528
"2000-02-24",64.5,68.688,64.375,68.438,12022800,22.5502
"2000-02-25",68.25,69.25,66.875,67,7579800,22.0765
"2000-02-28",66.625,70.188,66.563,69.25,7540600,22.8179
"2000-02-29",70.5,73.875,70.313,73.859,9574600,24.3367
"2000-03-01",75.8086,82.125,75,77.5,15547800,25.3921
"2000-03-02",81,84.375,80.625,81.625,19973800,26.8955
"2000-03-03",80.875,80.938,76.5,78.625,12784000,25.907
"2000-03-06",77.75,79.188,77.188,77.375,7330800,25.4951
"2000-03-07",78,84.375,78,82.188,10148000,27.0808
"2000-03-08",77,78.875,76.063,77.063,9460400,25.3921
"2000-03-09",76,77.313,74.313,76.625,7907000,25.248
"2000-03-10",76.25,80.75,76.125,76.688,6666000,25.2686
"2000-03-13",76,80.438,75.563,77.813,6680200,25.6392
"2000-03-14",76.875,77.688,74.563,76.25,6117400,25.1244
"2000-03-15",75.375,76.188,73.375,73.875,5643800,24.3418
"2000-03-16",73.625,75.938,72.188,75.5,8374600,24.8773
"2000-03-17",74.75,76.5,74.1887,74.313,6825400,24.486
"2000-03-20",74.375,74.375,69.438,70.25,7996400,23.1474
"2000-03-21",70.563,74.188,70.563,72,6822000,23.724
"2000-03-22",73.25,78.625,73,76.625,8403800,25.248
"2000-03-23",77.5,79.375,75.813,77.313,6109800,25.4745
"2000-03-24",79.5,80.813,77.438,78.188,6014600,25.7628
"2000-03-27",77.25,81.313,75.813,79.625,7670200,26.2365
"2000-03-28",78.25,80.438,76.313,76.875,6372400,25.3303
"2000-03-29",75.688,81.938,75.5637,81.125,8049400,26.7307
"2000-03-30",82.75,83.875,77.75,77.75,6718600,25.6187
"2000-03-31",79.003,80.313,76.5,76.5,4591600,25.2068
"2000-04-03",78,81.875,78,81.188,5759000,26.7513
"2000-04-04",81,82.75,76.75,79.188,10392000,26.0923
"2000-04-05",79,79.938,73.001,73.75,8733600,24.3006
"2000-04-06",74.9366,76.188,72.5,75,7037800,24.7125
"2000-04-07",75.063,78,73.4404,73.625,6043000,24.2595
"2000-04-10",72.1201,72.375,70.313,70.313,6623200,23.168
"2000-04-11",71.063,73.25,70.5,72.938,6611200,24.0329
"2000-04-12",73.5,74.938,72.313,73.25,6125800,24.1359
"2000-04-13",73,74.438,71.7439,71.75,4631400,23.6417
"2000-04-14",71.375,74.625,69.188,70.188,5751000,23.1268
"2000-04-17",70.188,70.375,66.8097,68.313,5328400,22.509
"2000-04-18",69.625,73.875,69.5,73.875,6359200,24.3418
"2000-04-19",73.688,74.438,71.625,73.75,4802800,24.3006
"2000-04-20",74,74.625,73.313,73.563,5146600,24.2389
"2000-04-24",74.5,75.125,73.25,74.313,5022400,24.486
"2000-04-25",74.938,75.75,73.688,74.938,5275800,24.6919
"2000-04-26",74.813,77.625,73.438,77.313,6795800,25.4745
"2000-04-27",77.563,79.875,76,78.625,7609800,25.907
"2000-04-28",77.625,78.75,76.25,76.563,3429000,25.2274
"2000-05-01",76.313,76.625,73.875,75,9229000,24.7125
"2000-05-02",75.375,77.75,75.25,77.563,7892200,25.5569
"2000-05-03",76.563,77.375,74.063,75.375,6925800,24.8361
"2000-05-04",75,77.25,75,76,5382200,25.042
"2000-05-05",75.75,77.938,75.063,77.625,3227200,25.5775
"2000-05-08",77.375,79.375,75.75,76.563,4600400,25.2274
"2000-05-09",76.625,78.438,75.875,77.688,4070200,25.5981
"2000-05-10",77.625,77.875,75,76.875,4237400,25.3303
"2000-05-11",76.4933,78.625,76.5,78.125,3292800,25.7422
"2000-05-12",78.938,80.938,77.5,80.563,5167200,26.5454
"2000-05-15",80,83.563,79.813,83.188,5640200,27.4103
"2000-05-16",82.938,83.313,81.063,82.813,5723200,27.2867
"2000-05-17",82.063,84.2567,81.625,83,5177200,27.3485
"2000-05-18",80.75,81.313,79.063,80.75,8317400,26.6072
"2000-05-19",80.5689,81.5,78.813,79.188,6987600,26.0923
"2000-05-22",78.188,78.4994,73.25,73.563,6371800,24.2389
"2000-05-23",73.938,76.438,73.125,75.188,6294200,24.7743
"2000-05-24",75.375,75.875,72.875,74.25,4444000,24.4654
"2000-05-25",74.25,74.25,69.2568,74.063,11573000,24.4036
"2000-05-26",74.5,75.188,70.563,71.063,3754200,23.4151
"2000-05-30",71.563,73.25,70.563,71,6325600,23.3945
"2000-05-31",72.875,74.813,72.125,73.563,7982400,24.2389
"2000-06-01",73.563,74.316,71.25,73.125,6380800,24.0947
"2000-06-02",72.9441,73.375,69.5,69.75,7873400,22.9827
"2000-06-05",72.4983,72.5,69.063,69.063,6763200,22.8792
"2000-06-06",70.625,72.8178,70.25,71.625,7713000,23.7281
"2000-06-07",72.063,72.75,70.375,71.875,5683000,23.8109
"2000-06-08",71.813,73.3724,71.313,72.75,4516200,24.1008
"2000-06-09",73,73,70.875,71.5,4499400,23.6867
"2000-06-12",72.5,74.5,72.5,73.023,3897400,24.194
"2000-06-13",73.875,75.188,73.563,74.5,4607000,24.6805
"2000-06-14",74.5,76.313,73.75,74.25,5216000,24.5977
"2000-06-15",74.25,74.625,72.188,73.5,7113400,24.3493
"2000-06-16",74.563,75.938,74.5,75.813,5728800,25.1154
"2000-06-19",75.188,75.438,72.625,73.813,5023800,24.4528
"2000-06-20",74.063,74.2557,71.375,74.063,5971600,24.5356
"2000-06-21",75.938,79.5,74.438,77.625,7738600,25.7158
"2000-06-22",78,78.125,73.75,75.188,5384400,24.9083
"2000-06-23",75.125,76.25,73.563,74.5,4079600,24.6805
"2000-06-26",74.563,75.563,73.188,74.188,3770000,24.577
"2000-06-27",74.25,75.313,73.125,75.25,4911600,24.929
"2000-06-28",75.1267,75.188,72.813,73.059,3963200,24.2043
"2000-06-29",73.625,74.875,72.75,74.063,3488600,24.5356
"2000-06-30",74.063,75.125,72.188,74.625,3640000,24.7219
"2000-07-03",74.375,74.5,73.438,74.313,1451400,24.6184
"2000-07-05",73,73.0024,69.875,70,5633800,23.1898
"2000-07-06",71.625,72.688,71.0653,71.75,6730600,23.7695
"2000-07-07",71.875,72.188,70.625,71.313,4153000,23.6246
"2000-07-10",71,72,68.625,68.875,8763200,22.8171
"2000-07-11",71,75.188,71,74.953,8150600,24.8306
"2000-07-12",74.938,76,73.563,73.688,5816400,24.4114
"2000-07-13",74,74.6269,72.688,74.188,3248400,24.577
"2000-07-14",73.5092,75,72.688,74.813,2902600,24.7841
"2000-07-17",74,74,72.313,72.344,3060000,23.9662
"2000-07-18",74.25,75.75,73.813,75.688,5144600,25.0739
"2000-07-19",76.2492,77.188,74.625,76.063,3421000,25.1982
"2000-07-20",76.313,76.938,75.063,75.25,4868800,24.929
"2000-07-21",75,75,72.625,73.313,3390400,24.2871
"2000-07-24",73.188,73.875,70.125,71,5082600,23.5211
"2000-07-25",72.75,72.938,70.063,70.563,3843200,23.3761
"2000-07-26",71,72.563,70.375,71.313,5616600,23.6246
"2000-07-27",72.375,73.438,71.938,73.375,4049600,24.3079
"2000-07-28",73.5,74.125,71.563,73.828,3910000,24.458
"2000-07-31",73.875,74.4385,72.688,73.922,5163400,24.489
"2000-08-01",74.375,75.688,74.125,75.5,5692000,25.0118
"2000-08-02",77.438,78.625,77.125,78,7042000,25.84
"2000-08-03",78.5,78.688,76.063,76.313,4270000,25.281
"2000-08-04",76.625,78.438,75.438,77.828,4168400,25.7831
"2000-08-07",77,79.063,76.813,78.141,4018000,25.8866
"2000-08-08",78.188,79.5,78.063,79.422,4126600,26.3111
"2000-08-09",80.5,82.25,80,82.25,10249000,27.248
"2000-08-10",81.375,82,80.5,80.953,4784400,26.8184
"2000-08-11",80.938,80.938,79,79.625,4015000,26.3784
"2000-08-14",80,82,79.75,82,5805600,27.1652
"2000-08-15",82.5,82.6829,80.563,82.125,6431200,27.2066
"2000-08-16",82,86.269,81.5,86.269,10025400,28.5783
"2000-08-17",86,86.75,85.25,86.563,6963800,28.6766
"2000-08-18",86.625,86.625,84.813,85.25,5890600,28.2418
"2000-08-21",85.563,86.563,84.438,85.938,6026600,28.4696
"2000-08-22",86.5,86.938,85.625,86.25,5946600,28.5731
"2000-08-23",87.375,88.5,86.813,87.313,5019600,28.9251
"2000-08-24",86.875,86.875,85.625,86.063,4283200,28.511
"2000-08-25",86,86,83.438,85.75,5113000,28.4075
"2000-08-28",85.5017,88.875,84.688,87.875,4515600,29.1115
"2000-08-29",86.8701,88.5,85.688,86.207,4295800,28.5576
"2000-08-30",86.063,86.688,83.688,84.918,4236400,28.1331
"2000-08-31",85.438,85.938,84.063,85.332,3911800,28.2677
"2000-09-01",85.125,86.688,85.063,86.332,2273600,28.7253
"2000-09-05",85.625,86.188,83.625,85.688,4661600,28.5121
"2000-09-06",86.5,87.688,84.938,86.5,6145200,28.7825
"2000-09-07",85.125,85.375,83.063,83.688,5047600,27.8466
"2000-09-08",82.063,82.75,80.5,82.5,5201800,27.4515
"2000-09-11",83.938,85.9413,83.25,85.25,5363200,28.3666
"2000-09-12",85.938,85.938,82.875,84.688,7890200,28.1794
"2000-09-13",83.689,83.688,82.688,82.938,5625000,27.5971
"2000-09-14",83.1232,84.563,82.063,83.769,5095000,27.8727
"2000-09-15",84,85.313,84,84.688,6191600,28.1794
"2000-09-18",84.75,85.25,82.625,83.019,4971800,27.6231
"2000-09-19",83.25,83.875,80.875,80.875,5181200,26.9108
"2000-09-20",82.0075,84,78.75,79.625,9586000,26.4949
"2000-09-21",78.5,81.063,77.813,80.563,8329000,26.8068
"2000-09-22",80.625,81.938,79,79.168,5719200,26.3441
"2000-09-25",78.688,79.25,76.188,78.981,12461800,26.2817
"2000-09-26",79.375,79.813,77.938,79,6619400,26.2869
"2000-09-27",79.75,81.938,78.25,81.563,5964400,27.1396
"2000-09-28",81.4964,82.313,80.5,81.394,6761000,27.0824
"2000-09-29",83,83.625,82.188,82.313,4716000,27.3891
"2000-10-02",83.125,84.938,81.7576,84.938,4958400,28.2626
"2000-10-03",85,86.25,84.25,84.625,5240000,28.1586
"2000-10-04",83,83.375,80.938,81.688,4915200,27.1812
"2000-10-05",80.875,82.25,79.75,82.125,4756200,27.3267
"2000-10-06",82.125,83.313,80.25,80.25,3292000,26.7028
"2000-10-09",81.438,82.5,81.125,81.688,2921800,27.1812
"2000-10-10",83,85,82.875,83.813,6658800,27.8883
"2000-10-11",84.438,86,82.375,83.375,4805600,27.7427
"2000-10-12",83.813,86.375,83.813,85,5212400,28.2834
"2000-10-13",84.375,84.375,81.063,81.438,4443800,27.098
"2000-10-16",81.438,81.438,79.563,79.875,3931600,26.5781
"2000-10-17",81.125,82.875,80.75,81.875,5374800,27.2435
"2000-10-18",83.125,83.5,80.625,81.438,4715600,27.098
"2000-10-19",81.4407,83.875,80.688,81.563,4036600,27.1396
"2000-10-20",81.375,84.438,81.25,84.125,3895600,27.9922
"2000-10-23",83.938,83.938,80,80.5,7477800,26.786
"2000-10-24",80.938,81.438,78.688,78.813,5115400,26.2245
"2000-10-25",77,79,75.25,75.313,7717200,25.0599
"2000-10-26",76.625,77.3701,74,76.188,6468600,25.3511
"2000-10-27",76.563,76.563,72.563,75.125,5877000,24.9975
"2000-10-30",75.063,76.188,73,75.875,7002600,25.2471
"2000-10-31",76.375,76.75,74.563,76.125,5921800,25.3303
"2000-11-01",76.938,80.313,76.938,80.125,6985400,26.6612
"2000-11-02",79.875,79.938,78.188,78.688,6221200,26.1829
"2000-11-03",78.5,80.75,78.313,78.938,3713600,26.2661
"2000-11-06",79.438,79.438,76.1219,77.563,6350200,25.8086
"2000-11-07",78.25,79.438,78.063,79.125,5338400,26.3285
"2000-11-08",79.313,80.563,78.938,80,4664600,26.6196
"2000-11-09",80.375,80.875,77.25,78.875,5405200,26.2453
"2000-11-10",79.313,79.813,77.125,77.313,3832600,25.7254
"2000-11-13",78.125,78.75,74.375,74.375,6970200,24.748
"2000-11-14",74.25,76.875,73.75,75.938,5647600,25.2679
"2000-11-15",77.375,79.938,76.938,79.688,4967400,26.5157
"2000-11-16",79.5,80.313,78.063,79.125,4200000,26.3285
"2000-11-17",78,78.375,75.375,76.375,6403600,25.4135
"2000-11-20",77.0038,77.438,74.25,74.75,5656600,24.8727
"2000-11-21",74.813,75.875,74.313,74.875,5145800,24.9143
"2000-11-22",73.5,74.188,71.125,71.688,5369000,23.8537
"2000-11-24",72.313,73.938,71.75,73.438,2009800,24.436
"2000-11-27",73,73.313,70.813,71.375,6554600,23.7497
"2000-11-28",71.313,72.313,69.25,69.313,8257000,23.0634
"2000-11-29",69.375,69.563,64.75,66.063,13534400,21.982
"2000-11-30",66.313,66.813,61.188,62,15274400,20.6302
"2000-12-01",62.938,67.813,61.125,66.75,15577400,22.2108
"2000-12-04",66.813,68.6269,66.625,68.313,8304400,22.7307
"2000-12-05",69.313,69.688,67.625,68.25,7855800,22.7099
"2000-12-06",69.438,70.313,67.25,68.438,11115600,22.7723
"2000-12-07",69.125,70.375,68.688,69.813,7360000,23.2298
"2000-12-08",69.813,70.25,68.25,69.375,10317600,23.0842
"2000-12-11",69.875,72.563,69.688,72.313,5058000,24.0617
"2000-12-12",73.75,74.375,72.375,73.375,6886000,24.4152
"2000-12-13",73.563,74.8136,71.75,72,9114200,23.9577
"2000-12-14",72.313,73.813,70.438,70.5,5136000,23.4586
"2000-12-15",70.313,72.8741,70.063,71.938,6299400,23.9369
"2000-12-18",72.938,77.188,72.875,77,8165200,25.6214
"2000-12-19",76.5,80.938,76.5,79.75,10096600,26.5365
"2000-12-20",79.313,79.625,75.188,75.375,9137200,25.0807
"2000-12-21",75.375,75.6784,74.188,75,8684200,25.0808
"2000-12-22",75.5,76.688,75.125,76.5,6404400,25.5824
"2000-12-26",76.813,81.75,76.813,80.938,5614200,27.0663
"2000-12-27",80.938,81.938,78.6866,80.25,5103200,26.8364
"2000-12-28",79.813,81.875,79.313,81.438,4469200,27.2335
"2000-12-29",81.5,82.4371,79.938,79.938,3986600,26.7319
"2001-01-02",80.188,82.813,80.188,81.75,6675800,27.338
"2001-01-03",81.438,81.5,78.75,79.75,12393800,26.6692
"2001-01-04",79,79.063,75,77.688,11791400,25.9795
"2001-01-05",77.688,79.25,76.188,76.75,6584200,25.666
"2001-01-08",77.438,78.438,76.5,77,4615000,25.7496
"2001-01-09",78.563,78.875,76.375,77.188,7282400,25.8123
"2001-01-10",77,78.875,76.875,78.25,7696000,26.1676
"2001-01-11",79.188,80.625,78.375,80.438,9695000,26.8991
"2001-01-12",80,81.25,79.625,81.063,5219600,27.1081
"2001-01-16",81.063,81.75,78.875,80.563,7114000,26.9409
"2001-01-17",78.5,78.5,75.625,76.5,9685600,25.5824
"2001-01-18",76.563,77.375,72.375,72.813,10294000,24.3492
"2001-01-19",72.875,74.063,71.625,73.688,8969400,24.6419
"2001-01-22",74,75.125,72.938,73.625,6045400,24.621
"2001-01-23",74.563,75.063,73.063,73.875,6757200,24.7046
"2001-01-24",74.9989,76.625,73.563,75.5,5649800,25.248
"2001-01-25",75.563,79,74.688,78.938,9040200,26.3975
"2001-01-26",78.875,78.938,76.563,77.313,7697000,25.8541
"2001-01-29",76.5,76.9,75.1634,75.63,5055800,25.2914
"2001-01-30",76.3,76.75,74.7,75.5,5095000,25.248
"2001-01-31",75.75,76.85,75.1,76.8,4706600,25.6827
"2001-02-01",75.8,75.81,74.64,75.51,3812400,25.2513
"2001-02-02",76.51,77.45,76,77,4939600,25.7496
"2001-02-05",77,78.65,77,78.01,6697800,26.0873
"2001-02-06",78.36,79.55,76.95,79.29,6371800,26.5154
"2001-02-07",78.95,79.91,78,79.16,8329200,26.4719
"2001-02-08",79.16,79.88,78.22,78.39,5878200,26.2144
"2001-02-09",79,79.85,77.76,78.2,4858200,26.1509
"2001-02-12",74.5,75.1,68.5,69,30477000,23.0743
"2001-02-13",67.9976,68.4,63.8,64.02,37295200,21.4089
"2001-02-14",64.74,65.84,63.5,65.44,27961000,21.8838
"2001-02-15",65.5,65.5,63.38,64.25,15092400,21.4859
"2001-02-16",65,65.39,63.55,64.5,17278800,21.5695
"2001-02-20",64.95,65.7,64.5,64.98,11110000,21.8571
"2001-02-21",63.5,64.74,63.2,63.3,11131800,21.292
"2001-02-22",64.8027,65.38,62,62.44,11803000,21.0028
"2001-02-23",62.6,63.25,59.71,60.01,12068000,20.1854
"2001-02-26",61.9,65,61.53,64.65,15737800,21.7461
"2001-02-27",64.7,64.96,64,64.4,8766200,21.662
"2001-02-28",64.6,64.74,62.9,63.75,7727000,21.4434
"2001-03-01",63.8,64.54,63,63.32,8348400,21.2988
"2001-03-02",63.6,66,63.17,65.4,8198600,21.9984
"2001-03-05",65.48,67.2,65.05,66.23,5393600,22.2776
"2001-03-06",66,67.56,65.5,67.09,5632000,22.5669
"2001-03-07",67.1,69.21,67.1,69.2,8284600,23.2766
"2001-03-08",68.75,69.56,67.5,68.96,7693200,23.1959
"2001-03-09",68.6,69.6,67.84,68.71,7160800,23.1118
"2001-03-12",68.72,69.35,66.43,67.99,6853600,22.8696
"2001-03-13",67.6,67.6,65.85,66.15,6283200,22.2507
"2001-03-14",66,67.45,64.66,65.1,6947200,21.8975
"2001-03-15",65.1,65.6,62.9989,63.64,7691400,21.4064
"2001-03-16",62.1,63.8035,61,61.2,12111800,20.5857
"2001-03-19",61.85,64,61.85,63.46,6448000,21.3458
"2001-03-20",64.15,66.3,63.73,65.06,7572400,21.884
"2001-03-21",63.6473,65.06,62.8,63,6491400,21.1911
"2001-03-22",62.52,62.6768,59.8,60.96,10645400,20.5049
"2001-03-23",61.85,63.9,60.77,62.81,7771000,21.1272
"2001-03-26",63.4,64.75,63.3949,63.8,6153000,21.4602
"2001-03-27",64.3,64.73,62.05,62.8,6205400,21.1238
"2001-03-28",62.6,62.69,60.3,60.54,6342600,20.3637
"2001-03-29",59.6007,59.82,57.3,57.79,10501200,19.4386
"2001-03-30",58,59.49,57.52,57.61,14008800,19.3781
"2001-04-02",57.75,57.85,54.62,55.26,10109000,18.5876
"2001-04-03",55.9,56.1,52.84,53.04,12499200,17.8409
"2001-04-04",53.5,55.51,53.35,54.03,12803400,18.1739
"2001-04-05",55.37,57.3538,54.82,56.99,10900200,19.1696
"2001-04-06",56.07,58.96,55.4104,57.95,12761800,19.4925
"2001-04-09",59.9,60.4,59,60.3,9108600,20.2829
"2001-04-10",61,61.79,59.57,61.7,11152000,20.7538
"2001-04-11",61.5,61.69,60.18,60.18,6420800,20.2426
"2001-04-12",60.45,61.9,60.45,61.21,10133400,20.589
"2001-04-16",61.21,62.56,60.85,62.15,4219600,20.9052
"2001-04-17",61.75,63.27,61.44,62.64,6406600,21.07
"2001-04-18",62.85,63.99,60.76,61.12,12383600,20.5587
"2001-04-19",61.4,61.75,58.8,59.2,10390800,19.9129
"2001-04-20",60.01,61.2363,59.3,60.77,8965800,20.441
"2001-04-23",61.77,62.4423,61.6,62.24,6096600,20.9355
"2001-04-24",62.2,62.7,61.01,61.63,5730600,20.7303
"2001-04-25",61.64,63.2,60.7,63.01,5394400,21.1945
"2001-04-26",64,67.39,64,67.36,10673600,22.6577
"2001-04-27",67.5,67.5,65.43,66,8228800,22.2002
"2001-04-30",66.2,67.4,65.4,66.3,5836600,22.3011
"2001-05-01",66.3,66.45,64.21,64.89,6225800,21.8268
"2001-05-02",62,62.15,61.1,61.56,10264600,20.7067
"2001-05-03",62.0021,62.7,60.75,61.72,7375400,20.7606
"2001-05-04",62.61,63.4,62.08,62.95,4643600,21.1743
